Značka,Model,Rok,Najeté km,Cena,Palivo,Převodovka,Výkon (kW)
Land Rover,Defender,2023,14428,1949900,Benzín,Automatická,294
Audi,Sq7,2021,44850,1848000,Benzín,Automatická,373
Chrysler,Pacifica,2024,6210,1984400,Benzín,Automatická,194
Dodge,Challenger,2024,18,1839200,Benzín,Automatická,362
Ford,Ranger,2024,0,1865747,Benzín,Automatická,215
Audi,A6 Allroad,2024,10,1999900,Nafta,Automatická,210
Porsche,Taycan,2023,30000,1949000,Elektro,Automatická,420
Toyota,Land Cruiser,2025,2,1934400,Nafta,Automatická,150
Audi,A5,2024,7500,1819000,Nafta,Automatická,150
Toyota,Land Cruiser,2025,2,1910400,Nafta,Automatická,150
Cadillac,Escalade,2021,152731,1996500,Benzín,Automatická,313
Mercedes Benz,Tridy V,2024,33774,1808950,Nafta,Automatická,174
Lexus,Rx 500H,2023,20200,1899000,Hybridní,Automatická,273
Mercedes Benz,Gls,2021,90254,1949000,Nafta,Automatická,243
Mercedes Benz,Gle,2020,45000,1870000,Benzín,Automatická,320
Ford,Explorer,2025,5,1859953,Hybridní,Automatická,267
Toyota,Land Cruiser,2025,2,1919900,Nafta,Automatická,150
Mercedes Benz,Cle,2024,1,1949900,Benzín,Automatická,190
Mercedes Benz,Eqs,2023,80629,1899000,Elektro,Automatická,385
Volkswagen,Touareg,2024,7536,1949900,Nafta,Automatická,210
Kia,Ev9,2024,0,1937900,Elektro,Automatická,283
Audi,A6 Allroad,2024,9980,1949900,Nafta,Automatická,210
Bmw,X4,2024,4300,1899000,Benzín,Automatická,285
Toyota,Land Cruiser,2025,2,1899000,Nafta,Automatická,150
Lexus,Lm 350H,2024,6433,1899999,Benzín,Automatická,140
Bmw,X3,2024,7083,1999000,Nafta,Automatická,210
Mercedes Benz,Tridy E,2025,7560,1999900,Nafta,Automatická,145
Mercedes Benz,Tridy C,2023,18048,1949500,Benzín,Automatická,300
Volvo,Xc60,2025,0,1899000,Hybridní,Automatická,257
Bmw,M2,2021,3921,1899000,Benzín,Automatická,331
Ford,Transit Custom,2025,10,1950000,Nafta,Automatická,125
Audi,Rs Q3,2023,36,1929000,Benzín,Automatická,294
Mercedes Benz,Eqs,2021,28978,1999000,Elektro,Automatická,385
Volkswagen,Multivan,2025,1,1849000,Nafta,Automatická,110
Toyota,Land Cruiser,2025,2196,1949999,Nafta,Automatická,151
Volkswagen,Multivan,2024,18000,1830000,Benzín,Automatická,150
Mercedes Benz,Tridy S,2017,65000,1800000,Benzín,Automatická,335
Bmw,Rada 8,1992,146800,1999999,Benzín,Manuální,280
Jeep,Grand Cherokee,2019,25000,1949999,Benzín,Automatická,344
Volkswagen,Touareg,2023,29053,1848999,Nafta,Automatická,210
Bmw,Rada 5,2024,23900,1890000,Nafta,Automatická,145
Volkswagen,Multivan,2025,10,1839200,Nafta,Automatická,109
Volkswagen,Touareg,2024,24000,1950000,Nafta,Automatická,210
Ford,Ranger,2025,1,1840410,Benzín,Automatická,215
Ford,Ranger,2025,1,1821897,Benzín,Automatická,215
Mercedes Benz,Tridy E,2024,27000,1929000,Hybridní,Automatická,230
Mercedes Benz,Tridy E,2024,8500,1849000,Hybridní,Automatická,230
Audi,Q8,2024,1,1999000,Nafta,Automatická,210
Bmw,X7,2022,112000,1849000,Nafta,Automatická,250
Zeekr,001,2025,0,1999000,Elektro,Automatická,400
Porsche,Taycan,2022,32000,1899000,Elektro,Automatická,390
Mercedes Benz,Tridy V,2021,23000,1851300,Nafta,Automatická,174
Mercedes Benz,Eqe,2022,47189,1815000,Elektro,Automatická,350
Bmw,M4,2021,25800,1850000,Benzín,Automatická,375
Toyota,Land Cruiser,2023,23000,1800000,Nafta,Automatická,150
Mercedes Benz,Glc,2024,6000,1939990,Nafta,Automatická,145
Mercedes Benz,Gle,2022,56600,1996500,Nafta,Automatická,243
Ram,1500,2019,123000,1850000,Benzín,Automatická,295
Mercedes Benz,Eqe,2022,33400,1829000,Elektro,Automatická,350
Dodge,Durango,2022,57000,1850000,Benzín,Automatická,354
Porsche,Boxster,2024,20388,1890000,Benzín,Automatická,220
Dodge,Challenger,2022,17000,1993000,Benzín,Automatická,535
Porsche,911,2012,117960,1869999,Benzín,Automatická,294
Volvo,Xc90,2025,0,1989000,Hybridní,Automatická,335
Bmw,M3,2022,12000,1899990,Benzín,Automatická,375
Volkswagen,California,2025,0,1899000,Nafta,Automatická,110
Mercedes Benz,Gle,2021,99000,1802900,Nafta,Automatická,243
Toyota,Land Cruiser,2022,7358,1990000,Nafta,Manuální,150
Mercedes Benz,Amg Gt,2016,129000,1999000,Benzín,Automatická,375
Mercedes Benz,Gle,2023,54191,1998000,Nafta,Automatická,243
Mercedes Benz,Tridy V,2022,19000,1899999,Nafta,Automatická,176
Audi,A6 Allroad,2024,20000,1919900,Nafta,Automatická,210
Bmw,Rada 4,2024,0,1979000,Benzín,Automatická,180
Bmw,X6,2023,22877,1899000,Nafta,Automatická,210
Bmw,I5,2024,22698,1999900,Elektro,Automatická,442
Ford,Mustang,2018,15000,1889990,Benzín,Manuální,392
Volvo,Xc90,2025,0,1999900,Hybridní,Automatická,335
Audi,Rs4,2022,20528,1851300,Benzín,Automatická,331
Ford,Ranger,2025,0,1838014,Nafta,Automatická,176
Audi,Sq7,2021,42112,1849000,Benzín,Automatická,373
Mercedes Benz,Tridy S,2019,95400,1996500,Benzín,Automatická,345
Bmw,Rada 4,2024,4926,1899900,Benzín,Automatická,275
Chevrolet,Tahoe,2022,52000,1800000,Benzín,Automatická,313
Ford,Ranger,2024,0,1870497,Benzín,Automatická,215
Ford,Mustang,2025,0,1894800,Benzín,Manuální,334
Mercedes Benz,Gle,2021,45000,1936000,Nafta,Automatická,243
Dodge,Ram,2025,1,1910590,Benzín,Automatická,313
Bmw,M3,2021,18300,1839000,Benzín,Automatická,375
Land Rover,Range Rover Evoque,2025,0,1889000,Hybridní,Automatická,269
Mercedes Benz,Gle,2023,11500,1833000,Nafta,Automatická,200
Ford,Ranger,2024,1,1849990,Benzín,Automatická,215
Kia,Telluride,2025,25,1899980,Benzín,Automatická,217
Mercedes Benz,Gle,2024,18930,1923900,Nafta,Automatická,200
Volvo,Xc60,2025,0,1819000,Hybridní,Automatická,186
Bmw,Ix,2023,16000,1879000,Elektro,Automatická,240
Mercedes Benz,Gle,2022,10335,1959900,Nafta,Automatická,243
Mercedes Benz,Gle,2023,14500,1999999,Nafta,Automatická,243
Land Rover,Range Rover,2021,110000,1949000,Nafta,Automatická,258
Audi,Sq8,2020,82000,1899000,Nafta,Automatická,320
Mercedes Benz,Tridy V,2024,20000,1999000,Nafta,Automatická,140
Mercedes Benz,Tridy V,2023,42343,1849000,Nafta,Automatická,174
Porsche,Macan,2021,68544,1960200,Benzín,Automatická,280
Audi,A6 Allroad,2025,100,1949000,Nafta,Automatická,150
Ford,Ranger,2023,6900,1875500,Benzín,Automatická,215
Toyota,Land Cruiser,2025,0,1939900,Nafta,Automatická,151
Mercedes Benz,Eqs,2023,23000,1988000,Elektro,Automatická,265
Bmw,X4,2025,0,1963758,Nafta,Automatická,210
Mercedes Benz,Tridy V,2023,33654,1949900,Nafta,Automatická,174
Porsche,Panamera,2020,36643,1972300,Hybridní,Automatická,324
Bmw,Rada 8,2022,55000,1899000,Benzín,Automatická,390
Audi,Q7,2025,0,1935700,Nafta,Automatická,210
Toyota,Land Cruiser,2024,5713,1849900,Nafta,Automatická,151
Porsche,Panamera,2019,80000,1999900,Hybridní,Automatická,343
Lexus,Rx 500H,2023,21328,1890000,Benzín,Automatická,273
Bmw,X7,2022,59000,1999000,Nafta,Automatická,250
Bmw,M3,2022,44000,1910000,Benzín,Automatická,375
Audi,Sq8,2019,99500,1930000,Nafta,Automatická,320
Audi,A5,2024,0,1899000,Nafta,Automatická,150
Audi,Q7,2023,15157,2000000,Nafta,Automatická,210
Volkswagen,Multivan,2025,8,1979288,Nafta,Automatická,110
Audi,Rs3,2025,5,1859000,Benzín,Automatická,294
Kia,Ev9,2025,5,1899980,Elektro,Automatická,283
Bmw,X5,2022,47000,1898000,Hybridní,Automatická,290
Mercedes Benz,Tridy V,2023,28000,1999999,Nafta,Automatická,174
Mercedes Benz,Tridy E,2024,23000,1939990,Nafta,Automatická,145
Bmw,M4,2022,18700,1899999,Benzín,Automatická,375
Mercedes Benz,Gls,2020,114000,1934790,Nafta,Automatická,243
Bmw,Rada 8,2021,22640,1890000,Benzín,Automatická,390
Ram,1500,2025,34,1999000,Benzín,Automatická,295
Porsche,Cayenne,2021,77060,1850000,Hybridní,Automatická,340
Volvo,Xc90,2025,0,1815210,Benzín,Automatická,184
Volvo,Xc90,2025,0,1975590,Benzín,Automatická,184
Maserati,Granturismo,2016,13903,1990000,Benzín,Automatická,338
Audi,Q8,2021,58800,1815000,Nafta,Automatická,210
Mercedes Benz,Tridy E,2024,9000,1969000,Hybridní,Automatická,230
Mercedes Benz,Gle,2021,80000,1815000,Nafta,Automatická,243
Bmw,Rada 5,2024,7028,1990000,Nafta,Automatická,210
Volvo,Es90,2025,1,1823900,Elektro,Automatická,245
Maserati,Granturismo,2008,14500,1975000,Benzín,Automatická,323
Mercedes Benz,Tridy E,2021,46000,1900000,Benzín,Automatická,320
Bmw,Rada 3,2025,0,1950000,Nafta,Automatická,210
Bmw,X5,2023,31000,1899000,Nafta,Automatická,210
Ford,Ranger,2025,5,1806600,Benzín,Automatická,215
Mercedes Benz,Tridy E,2024,24370,1849000,Hybridní,Automatická,230
Toyota,Land Cruiser,2024,50,1849900,Nafta,Automatická,151
Volvo,Xc90,2023,7,1800000,Nafta,Automatická,173
Land Rover,Defender,2025,0,1819482,Nafta,Automatická,147
Bmw,X6,2022,31000,1850000,Benzín,Automatická,245
Audi,Q8,2023,21287,1843237,Benzín,Automatická,250
Aston Martin,Db9,2011,50400,1850000,Benzín,Automatická,350
Mercedes Benz,Tridy E,2024,29550,1813790,Nafta,Automatická,145
Audi,A6 Allroad,2025,50,1879000,Nafta,Automatická,210
Bentley,Continental Flying Spur,2016,102200,1920000,Benzín,Automatická,373
Porsche,911,2012,92800,1990000,Benzín,Manuální,294
Kia,Ev9,2025,0,1980900,Elektro,Automatická,283
Ford,Ranger,2025,10,1858000,Nafta,Automatická,176
Volkswagen,Touareg,2023,22000,1999000,Nafta,Automatická,210
Mercedes Benz,Tridy E,2024,8,1876900,Nafta,Automatická,145
Audi,A6,2023,4160,1959900,Nafta,Automatická,210
Volvo,Es90,2025,1,1993900,Elektro,Automatická,245
Mercedes Benz,Tridy C,2022,32407,1990000,Benzín,Automatická,287
Mercedes Benz,Gle,2023,91500,1999900,Nafta,Automatická,243
Mercedes Benz,Tridy E,2023,7800,1849000,Nafta,Automatická,145
Mercedes Benz,Tridy V,2022,56200,1893215,Nafta,Automatická,174
Bmw,Ix,2024,18490,1939630,Elektro,Automatická,385
Land Rover,Range Rover Evoque,2025,0,1889000,Hybridní,Automatická,198
Mercedes Benz,Glc,2024,5,1929900,Hybridní,Automatická,145
Audi,A6 Allroad,2024,9,1899304,Nafta,Automatická,210
Mercedes Benz,Eqe,2023,13000,1898999,Elektro,Automatická,215
Mercedes Benz,Glc,2025,4,1930555,Hybridní,Automatická,145
Dodge,Ram,2025,1,1874290,Benzín,Automatická,313
Mercedes Benz,Glc,2025,4,1949900,Nafta,Automatická,145
Bmw,X3,2025,0,1976212,Nafta,Automatická,145
Lexus,Lc 500H,2020,66498,1898999,Benzín,Automatická,341
Dodge,Ram,2025,1,1898490,Benzín,Automatická,313
Mercedes Benz,Gle,2025,0,1939000,Nafta,Automatická,198
Audi,Q7,2023,30073,1950000,Nafta,Automatická,210
Mercedes Benz,Glc,2024,8,1848880,Benzín,Automatická,150
Audi,Q8,2023,22767,1950000,Nafta,Automatická,210
Volvo,Xc90,2025,8,1999000,Hybridní,Automatická,335
Audi,Q7,2023,44618,1999000,Benzín,Automatická,250
Porsche,Cayman,2022,12100,1920000,Benzín,Automatická,220
Toyota,Land Cruiser,2025,3,1929900,Nafta,Automatická,150
Bmw,Rada 5,2025,0,1940000,Nafta,Automatická,145
Audi,Q8,2023,18724,1800000,Nafta,Automatická,210
Land Rover,Range Rover Velar,2025,0,1933064,Nafta,Automatická,150
Land Rover,Range Rover Velar,2025,0,1936527,Nafta,Automatická,150
Land Rover,Range Rover Velar,2025,0,1877546,Nafta,Automatická,150
Audi,Q8,2023,14364,2000000,Nafta,Automatická,210
Mercedes Benz,Tridy E,2021,18500,1845000,Benzín,Automatická,320
Land Rover,Range Rover Velar,2025,0,1957571,Nafta,Automatická,150
Porsche,Cayenne,2020,66000,1969000,Benzín,Automatická,324
Toyota,Tundra,2022,3870,1899998,Benzín,Automatická,290
Bmw,X3,2025,9900,1990000,Hybridní,Automatická,220
Dodge,Ram,2025,1,1934790,Benzín,Automatická,313
Audi,Ostatni,2020,82577,1842000,Benzín,Automatická,441
Mercedes Benz,Glc,2025,5,1999900,Nafta,Automatická,145
Lexus,Rx,2024,6,1963550,Hybridní,Automatická,184
Audi,Q7,2024,25000,1999800,Nafta,Automatická,210
Land Rover,Defender,2025,10,1977600,Nafta,Automatická,147
Bmw,M3,2008,41000,1899000,Benzín,Manuální,309
Audi,Q7,2023,12528,1830000,Benzín,Automatická,250
Audi,Q7,2023,23698,1830000,Nafta,Automatická,210
Bmw,X5,2023,29400,1950000,Hybridní,Automatická,290
Mercedes Benz,Tridy V,2025,11,1959900,Nafta,Automatická,140
Audi,Q7,2023,18025,1850000,Nafta,Automatická,210
Bmw,Rada 5,2024,5,1979000,Nafta,Automatická,145
Bmw,X4,2024,15192,1849000,Benzín,Automatická,265
Volkswagen,Multivan,2025,0,1916377,Nafta,Automatická,110
Volvo,Xc90,2024,5,1921000,Hybridní,Automatická,335
Audi,Sq8,2022,25500,1950000,Benzín,Automatická,373
Volvo,Xc90,2025,0,1899000,Benzín,Automatická,184
Volvo,Xc90,2025,0,1979000,Benzín,Automatická,184
Mercedes Benz,Tridy A,2024,5000,1813790,Benzín,Automatická,310
Mercedes Benz,Amg Gt,2015,21000,1990000,Benzín,Automatická,340
Mercedes Benz,Tridy V,2025,8,1918092,Nafta,Automatická,140
Volvo,Ex90,2025,1,1975900,Elektro,Automatická,205
Mercedes Benz,Eqe,2023,16000,1849000,Elektro,Automatická,215
Kia,Ev9,2025,10,1979000,Elektro,Automatická,283
Audi,Sq8,2020,83237,1899000,Nafta,Automatická,320
Land Rover,Discovery,2024,13311,1989900,Nafta,Automatická,184
Bmw,X5,2023,33000,1989000,Nafta,Automatická,210
Volvo,Ex90,2025,1,1853900,Elektro,Automatická,205
Mercedes Benz,Glc,2025,3,1833876,Nafta,Automatická,145
Bmw,Rada 4,2024,4029,1859900,Nafta,Automatická,250
Land Rover,Defender,2023,55000,1999999,Nafta,Automatická,221
Land Rover,Defender,2025,0,1926760,Nafta,Automatická,147
Ford,F 150,2024,1,1974720,Benzín,Automatická,298
Volkswagen,Multivan,2024,9056,1989000,Nafta,Automatická,150
Bmw,X3,2025,10,1998000,Hybridní,Automatická,299
Audi,Q5,2025,10,1879000,Nafta,Automatická,150
Bmw,Z4,2025,0,1882000,Benzín,Automatická,250
Audi,Q8,2023,17528,1950000,Nafta,Automatická,210
Mercedes Benz,Eqe,2023,25742,1958000,Elektro,Automatická,350
Land Rover,Defender,2025,0,1934025,Nafta,Automatická,183
Volkswagen,Touareg,2023,19100,1883970,Nafta,Automatická,210
Land Rover,Defender,2025,0,1899900,Nafta,Automatická,147
Audi,Q8,2022,33750,1938420,Hybridní,Automatická,280
Volvo,Xc90,2025,1,1922900,Hybridní,Automatická,335
Bmw,Rada 5,2024,4500,1898999,Nafta,Automatická,210
Bmw,Rada 5,2024,21144,1990000,Hybridní,Automatická,360
Mercedes Benz,Eqe,2024,4900,1849000,Elektro,Automatická,215
Volkswagen,Multivan,2024,13660,1979000,Nafta,Automatická,150
Porsche,Panamera,2019,117058,1899000,Benzín,Automatická,338
Mercedes Benz,Eqs,2022,10646,1815000,Elektro,Automatická,245
Volkswagen,Tayron,2025,8,1808700,Nafta,Automatická,142
Audi,Q8,2023,48097,1899000,Nafta,Automatická,210
Toyota,Land Cruiser,2024,3,1934400,Nafta,Automatická,151
Land Rover,Defender,2023,29136,1990000,Nafta,Automatická,221
Bmw,X3,2024,0,1939000,Nafta,Automatická,145
Bmw,X3,2025,21,1919000,Nafta,Automatická,145
Mercedes Benz,Vito,2024,10,1811476,Nafta,Automatická,174
Bmw,Rada 3,2024,0,1859000,Nafta,Automatická,210
Bmw,Rada 4,2025,12000,1999000,Benzín,Automatická,275
Land Rover,Defender,2025,10,1849607,Nafta,Automatická,147
Ineos,Grenadier,2024,1000,1929000,Nafta,Automatická,183
Lexus,Rx 450H ,2023,14841,1899000,Hybridní,Automatická,136
Bmw,X7,2022,70000,1949000,Benzín,Automatická,245
Mercedes Benz,Tridy V,2023,23170,1899000,Nafta,Automatická,174
Ineos,Grenadier,2025,100,1969000,Nafta,Automatická,183
Mercedes Benz,Ostatni,2025,3,1968040,Nafta,Automatická,145
Mercedes Benz,Gle,2022,68107,1861578,Nafta,Automatická,243
Bmw,Rada 3,2024,0,1899000,Nafta,Automatická,140
Ineos,Grenadier,2023,32880,1990000,Benzín,Automatická,210
Bmw,Rada 3,2024,0,1867501,Nafta,Automatická,210
Bmw,X3,2025,1,1993000,Nafta,Automatická,223
Bmw,X3,2024,6000,1825000,Nafta,Automatická,145
Bmw,Rada 5,2024,0,1825126,Nafta,Automatická,145
Ford,Ranger,2024,0,1869323,Benzín,Automatická,215
Bmw,X5,2025,1,1999000,Benzín,Automatická,280
Bmw,X5,2025,1,1995000,Nafta,Automatická,219
Audi,Q8,2023,22502,1850000,Nafta,Automatická,210
Porsche,911,2012,114624,1988000,Benzín,Manuální,257
Bmw,Rada 5,2024,4000,1990450,Nafta,Automatická,210
Bmw,X4,2025,1,1981000,Nafta,Automatická,210
Bmw,X3,2024,4000,1896590,Nafta,Automatická,145
Bmw,X3,2025,1,1887913,Nafta,Automatická,223
Bmw,X5,2023,45000,1969000,Nafta,Automatická,219
Gmc,Canyon,2025,1,1934790,Benzín,Automatická,231
Volvo,Xc90,2024,1500,1985036,Hybridní,Automatická,228
Land Rover,Defender,2025,0,1901900,Nafta,Automatická,147
Mercedes Benz,Tridy V,2023,27700,1935987,Nafta,Automatická,174
Lexus,Rx,2024,8500,1810000,Hybridní,Automatická,185
Mercedes Benz,Glc,2025,0,1884696,Nafta,Automatická,145
Mercedes Benz,Glc,2025,0,1878223,Nafta,Automatická,145
Mercedes Benz,Glc,2025,0,1859900,Nafta,Automatická,270
Mercedes Benz,Tridy E,2025,0,1919900,Benzín,Automatická,280
Dodge,Charger,2023,10938,1899700,Benzín,Automatická,362
Mercedes Benz,Tridy E,2025,0,1829900,Hybridní,Automatická,185
Bmw,Rada 4,2024,7714,1899900,Benzín,Automatická,275
Maserati,Grecale,2022,16600,1996499,Benzín,Automatická,243
Mercedes Benz,Tridy E,2025,0,1999900,Nafta,Automatická,270
Mercedes Benz,Tridy C,2025,0,1919900,Benzín,Automatická,300
Mercedes Benz,Gle,2023,20425,1822260,Nafta,Automatická,180
Mercedes Benz,Tridy E,2025,0,1939900,Nafta,Automatická,270
Mercedes Benz,Glc,2025,0,1939900,Nafta,Automatická,270
Mercedes Benz,Cle,2025,0,1999900,Benzín,Automatická,280
Mercedes Benz,Tridy C,2025,0,1949900,Benzín,Automatická,310
Bmw,X6,2022,19663,1869000,Nafta,Automatická,210
Mercedes Benz,Tridy E,2025,0,1859900,Benzín,Automatická,280
Land Rover,Defender,2025,0,1935975,Nafta,Automatická,147
Mercedes Benz,Glc,2025,0,1822835,Nafta,Automatická,145
Mercedes Benz,Glc,2025,0,1829900,Hybridní,Automatická,185
Audi,Q8,2023,13950,1800000,Nafta,Automatická,210
Audi,Q8,2023,21397,1880000,Nafta,Automatická,210
Ford,Ranger,2025,0,1840410,Nafta,Automatická,176
Bmw,Rada 5,2024,0,1899000,Nafta,Automatická,210
Audi,Sq7,2020,110361,1880000,Nafta,Automatická,320
Kia,Ev9,2025,5,1899980,Elektro,Manuální,283
Land Rover,Range Rover Evoque,2025,0,1899000,Nafta,Automatická,147
Mercedes Benz,Tridy V,2023,36150,1949900,Nafta,Automatická,174
Audi,A6 Avant,2024,9,1978720,Benzín,Automatická,250
Ford,Ranger,2025,0,1942824,Nafta,Automatická,176
Audi,Q8,2024,24999,1886390,Nafta,Automatická,210
Bmw,X6,2023,26995,1800000,Nafta,Automatická,210
Audi,A7,2023,10302,1900000,Hybridní,Automatická,210
Ford,Ranger,2025,0,1939304,Nafta,Automatická,176
Audi,Q7,2024,0,1869000,Nafta,Automatická,170
Audi,Q8,2023,14022,1950000,Nafta,Automatická,210
Audi,Q7,2023,22079,1860000,Nafta,Automatická,210
Audi,Q8,2023,61185,1998000,Nafta,Automatická,210
Ford,Ranger,2025,0,1809138,Benzín,Automatická,215
Ford,Bronco,2025,10,1948680,Benzín,Automatická,246
Land Rover,Defender,2025,0,1804200,Nafta,Automatická,147
Toyota,Land Cruiser,2024,0,1939400,Nafta,Automatická,153
Audi,Sq7,2021,53250,1917850,Benzín,Automatická,373
Volvo,Xc90,2025,0,1919000,Benzín,Automatická,184
Mercedes Benz,Tridy V,2023,39000,1899000,Nafta,Automatická,174
Ford,Ranger,2024,2,1805562,Benzín,Automatická,215
Toyota,Land Cruiser,2024,5,1869900,Nafta,Automatická,150
Land Rover,Range Rover Velar,2025,0,1896800,Hybridní,Automatická,297
Mercedes Benz,Gls,2020,95000,1864990,Nafta,Automatická,243
Bmw,Rada 5,2023,65000,1885000,Nafta,Automatická,210
Land Rover,Defender,2025,0,1899806,Nafta,Automatická,184
Bmw,X7,2021,81097,1815000,Benzín,Automatická,245
Volkswagen,Grand California,2024,16640,1802900,Nafta,Automatická,130
Volkswagen,Touareg,2022,1296,1950000,Nafta,Automatická,210
Audi,Q5,2025,5,1889900,Nafta,Automatická,150
Mercedes Benz,Amg Gt,2021,61200,1899999,Benzín,Automatická,320
Kia,Ev9,2025,1,1939000,Elektro,Automatická,283
Volvo,Xc90,2023,5,1936000,Nafta,Automatická,173
Ford,Ranger,2025,10,1810000,Benzín,Automatická,212
Jeep,Grand Cherokee,2019,54500,1980000,Benzín,Automatická,522
Land Rover,Discovery,2025,0,1913638,Nafta,Automatická,184
Volkswagen,Multivan,2023,0,1973351,Nafta,Automatická,110
Ford,Ranger,2025,0,1843986,Benzín,Automatická,215
Audi,Q7,2023,49000,1815000,Nafta,Automatická,210
Kia,Ev9,2024,5,1899980,Elektro,Manuální,283
Dodge,Durango,2025,50,1950000,LPG + benzín,Automatická,268
Toyota,Land Cruiser,2024,3600,1859000,Nafta,Automatická,151
Lincoln,Ostatni,2023,10689,1984400,Hybridní,Automatická,207
Bmw,X6,2023,56200,1899000,Nafta,Automatická,210
Audi,A3,2025,0,1999999,Benzín,Automatická,294
Mercedes Benz,Sprinter,2023,29700,1895000,Nafta,Automatická,140
Porsche,Macan,2023,83850,1999990,Benzín,Automatická,324
Ford,Ranger,2025,0,1813373,Nafta,Automatická,176
Porsche,Taycan,2021,75000,1800000,Elektro,Automatická,280
Mercedes Benz,Tridy E,2024,18000,1829000,Hybridní,Automatická,230
Land Rover,Range Rover Velar,2025,0,1999990,Hybridní,Automatická,297
Bmw,Rada 5,2024,9793,1899000,Nafta,Automatická,145
Porsche,Cayenne,2021,42800,1990000,Hybridní,Automatická,250
Bmw,X6,2023,11734,1929000,Nafta,Automatická,210
Ford,Ranger,2024,0,1909000,Benzín,Automatická,215
Alfa Romeo,Stelvio,2024,17420,1999900,Benzín,Automatická,382
Bmw,X5,2023,27601,1969000,Hybridní,Automatická,290
Land Rover,Discovery,2025,0,1917987,Nafta,Automatická,184
Bmw,Rada 5,2024,18845,1929000,Nafta,Automatická,145
Volvo,Xc90,2025,0,1808082,Benzín,Automatická,184
Volkswagen,Multivan,2025,1000,1849999,Nafta,Automatická,110
Bmw,Rada 5,2024,15236,1989000,Nafta,Automatická,210
Chevrolet,Silverado,2025,1,1995290,Benzín,Automatická,264
Ford,Ranger,2025,0,1845075,Benzín,Automatická,215
Volvo,Xc90,2025,1,1902900,Hybridní,Automatická,335
Bmw,X5,2023,20845,1849000,Nafta,Automatická,219
